Unnamed: 0,Private,Apps,Accept,Enroll,Top10perc,Top25perc,F.Undergrad,P.Undergrad,Outstate,Room.Board,Books,Personal,PhD,Terminal,S.F.Ratio,perc.alumni,Expend,Grad.Rate,Apps_trans,Accept_trans,Enroll_trans,Top10perc_trans,F.Undergrad_trans,P.Undergrad_trans,Outstate_trans,Books_trans,Personal_trans,PhD_trans,Terminal_trans,S.F.Ratio_trans,perc.alumni_trans,Expend_trans,Accept_Rate,Outstate_Tier,Outstate_Tier_encoded,Private_encoded,Outstate_Tier_encoded_scaled,Private_encoded_scaled,Apps_trans_scaled,Accept_trans_scaled,Enroll_trans_scaled,Top10perc_trans_scaled,F.Undergrad_trans_scaled,P.Undergrad_trans_scaled,Outstate_trans_scaled,Books_trans_scaled,Personal_trans_scaled,PhD_trans_scaled,Terminal_trans_scaled,S.F.Ratio_trans_scaled,perc.alumni_trans_scaled,Expend_trans_scaled,Accept_Rate_trans,Private_encoded_trans,Private_encoded_scaled_trans,Accept_Rate_trans_scaled,Private_encoded_trans_scaled,Private_encoded_scaled_trans_scaled
Christopher Newport University,No,883,766,428,3,37,2910,1749,7860,4750,525,1889,75.0,82,21.2,16,4639,48,-0.5771220004041698,-0.4486414034867343,-0.04898979120524064,-2.490004639445861,0.44179565871571913,1.1289843718768429,-0.5667400362452639,-0.04901447100702777,0.9444173251553832,0.0447497870211825,0.01651265888576715,1.703777938019297,-0.4323290036172367,-1.843395755899743,0.8674971687429218,Low,0,0,-1.0987972149572356,-1.6325116659989423,-0.5771220004041702,-0.44864140348673426,-0.04898979120524133,-2.4900046394458615,0.4417956587157196,1.1289843718768429,-0.5667400362452646,-0.04901447100702746,0.9444173251553822,0.04474978702118213,0.01651265888576704,1.7037779380192966,-0.4323290036172371,-1.8433957558997238,0.8743565833296614,-1.6325116659989425,-1.6325116659989423,0.8743565833296612,-1.6325116659989423,-1.6325116659989423
Claflin College,Yes,1196,697,499,21,47,959,13,4412,2460,500,1000,69.0,69,16.9,31,7083,21,-0.28285578410114903,-0.5478597563138424,0.11537609820787678,-0.18710169614595554,-0.7278061894810834,-1.7690627124630565,-1.7869005665594084,-0.22914901677242944,-0.3813083118461038,-0.3560631885270026,-0.870204749794732,0.7412034085943565,0.7420738947418721,-0.4740424597698807,0.5827759197324415,Low,0,1,-1.0987972149572356,0.6125530498969481,-0.28285578410114937,-0.5478597563138423,0.11537609820787612,-0.18710169614595593,-0.727806189481083,-1.7690627124630565,-1.786900566559409,-0.22914901677242913,-0.3813083118461048,-0.35606318852700297,-0.8702047497947321,0.7412034085943561,0.7420738947418717,-0.4740424597698616,-1.2023182664708694,0.6125530498969479,0.612553049896948,-1.20231826647087,0.6125530498969481,0.6125530498969483
Claremont McKenna College,Yes,1860,767,227,71,93,887,1,17000,6010,500,850,99.0,99,9.6,52,18443,87,0.13397263075796026,-0.4472746532708143,-0.7706952927942133,1.9367494180219447,-0.8212266450144728,-2.6370339802857092,1.4902538707635984,-0.22914901677242944,-0.7101522318661437,1.9829336861494546,1.5733239615731247,-1.1637120187547967,1.9622254883185175,1.6750242094754617,0.41236559139784945,High,2,1,1.8150779933081982,0.6125530498969481,0.1339726307579599,-0.4472746532708142,-0.7706952927942141,1.9367494180219442,-0.8212266450144724,-2.6370339802857092,1.4902538707635977,-0.22914901677242913,-0.7101522318661447,1.9829336861494542,1.5733239615731247,-1.1637120187547971,1.962225488318517,1.6750242094754808,-1.8791232844450596,0.6125530498969479,0.612553049896948,-1.8791232844450605,0.6125530498969481,0.6125530498969483
Clark University,Yes,2887,2059,457,30,61,1928,296,17500,4200,500,950,94.0,95,10.5,35,11951,79,0.5358028379122557,0.5525543880133165,0.021695032554538703,0.3771313679720627,0.040814424064959866,-0.07730596838864585,1.57866495614103,-0.22914901677242944,-0.48552498885819567,1.5348879805589812,1.1638582779526243,-0.9033411845194759,1.0017342937327451,0.8370533819805418,0.713197090405265,High,2,1,1.8150779933081982,0.6125530498969481,0.5358028379122554,0.5525543880133166,0.02169503255453803,0.3771313679720623,0.040814424064960324,-0.07730596838864592,1.5786649561410293,-0.22914901677242913,-0.48552498885819667,1.5348879805589808,1.1638582779526243,-0.9033411845194763,1.0017342937327447,0.8370533819805609,-0.4280583948092284,0.6125530498969479,0.612553049896948,-0.42805839480922897,0.6125530498969481,0.6125530498969483
Clarke College,Yes,460,340,167,14,45,604,350,10740,3676,350,900,67.0,71,11.0,27,7963,74,-1.2318387613695863,-1.3237171601245863,-1.1458058011988475,-0.7737777547234982,-1.3051261436098114,0.028636012871276578,0.2007758116775289,-1.5123285343587667,-0.5949489827396871,-0.4822397840169151,-0.7496836000340958,-0.762497566859782,0.464466880638092,-0.1474129009743662,0.7391304347826086,Medium,1,1,0.3581403891754813,0.6125530498969481,-1.2318387613695867,-1.3237171601245863,-1.1458058011988483,-0.7737777547234986,-1.305126143609811,0.028636012871276505,0.20077581167752817,-1.5123285343587667,-0.5949489827396881,-0.4822397840169155,-0.749683600034096,-0.7624975668597824,0.4644668806380916,-0.14741290097434714,-0.24131928498203967,0.6125530498969479,0.612553049896948,-0.24131928498204017,0.6125530498969481,0.6125530498969483
Clarkson University,Yes,2174,1953,557,35,68,2332,53,15960,5580,700,1300,95.0,95,15.8,32,11659,77,0.27803175805124336,0.5007637349736764,0.23076192521718278,0.635335268105144,0.2306195551530115,-1.0758100290848978,1.3007312250745198,1.0362571162148249,0.1579982604829097,1.6226316210808194,1.1638582779526243,0.479364912667751,0.808539510579746,0.7830742584277037,0.8983440662373505,High,2,1,1.8150779933081982,0.6125530498969481,0.278031758051243,0.5007637349736765,0.23076192521718214,0.6353352681051435,0.23061955515301194,-1.0758100290848978,1.300731225074519,1.0362571162148253,0.15799826048290871,1.622631621080819,1.1638582779526243,0.4793649126677506,0.8085395105797456,0.7830742584277228,1.195459233131806,0.6125530498969479,0.612553049896948,1.1954592331318057,0.6125530498969481,0.6125530498969483
Clemson University,No,8065,5257,2301,37,65,11755,770,8116,3610,800,1618,82.0,88,18.0,17,7597,73,1.4257375989217773,1.439914902249152,1.5554704677544073,0.7305835658560428,1.561030857865107,0.5486320479228398,-0.49167535322363803,1.553695186961413,0.6158854316532337,0.5546527948873138,0.5120879513281108,0.9961742295717294,-0.3398815888114029,-0.2761602630926962,0.651828890266584,Low,0,0,-1.0987972149572356,-1.6325116659989423,1.4257375989217769,1.439914902249152,1.555470467754407,0.7305835658560423,1.5610308578651075,0.5486320479228397,-0.49167535322363876,1.5536951869614135,0.6158854316532327,0.5546527948873134,0.5120879513281107,0.996174229571729,-0.3398815888114033,-0.2761602630926771,-0.8247336197489434,-1.6325116659989425,-1.6325116659989423,-0.8247336197489441,-1.6325116659989423,-1.6325116659989423
Clinch Valley Coll. of  the Univ. of Virginia,No,689,561,250,15,30,1125,422,7168,3689,600,1900,67.0,67,18.1,9,4417,46,-0.8225839983425582,-0.7784705054766276,-0.6563073979597455,-0.6779904542213022,-0.541601010664931,0.14877543887414443,-0.7780409516833735,0.4497726389260374,0.9568086491871414,-0.4822397840169151,-0.9851956007117693,1.0190329338711737,-1.18236541463741,-2.023352348403995,0.8142235123367199,Low,0,0,-1.0987972149572356,-1.6325116659989423,-0.8225839983425586,-0.7784705054766274,-0.6563073979597462,-0.6779904542213027,-0.5416010106649306,0.14877543887414435,-0.7780409516833742,0.4497726389260378,0.9568086491871404,-0.4822397840169155,-0.9851956007117694,1.0190329338711732,-1.1823654146374105,-2.023352348403976,0.37028657568424755,-1.6325116659989425,-1.6325116659989423,0.37028657568424717,-1.6325116659989423,-1.6325116659989423
Coe College,Yes,1006,742,275,29,60,1127,205,13925,4390,500,2200,73.0,86,12.7,32,10141,67,-0.4498460122961685,-0.48202816386049824,-0.5449777321572457,0.32152095127645364,-0.5395656656866207,-0.3040822113847653,0.9049788933235348,-0.22914901677242944,1.271441718087908,-0.09256994792772753,0.3405662242258264,-0.3016095177954872,0.808539510579746,0.4647437656830719,0.7375745526838966,Medium,1,1,0.3581403891754813,0.6125530498969481,-0.44984601229616883,-0.4820281638604982,-0.5449777321572464,0.32152095127645325,-0.5395656656866202,-0.3040822113847654,0.9049788933235341,-0.22914901677242913,1.271441718087907,-0.0925699479277279,0.3405662242258263,-0.3016095177954876,0.8085395105797456,0.464743765683091,-0.25286054251727136,0.6125530498969479,0.612553049896948,-0.25286054251727186,0.6125530498969481,0.6125530498969483
Coker College,Yes,604,452,295,15,47,690,222,9888,4502,400,1000,64.0,77,12.1,39,8741,75,-0.9546563840042482,-1.0114204776075368,-0.4640018165174354,-0.6779904542213022,-1.1328872128189773,-0.2555337237338693,-0.010493223261495542,-1.0388011424180428,-0.3813083118461038,-0.6645466615014023,-0.3539307841170397,-0.4612920948206636,1.2464286838639715,0.09815719098328089,0.7483443708609272,Medium,1,1,0.3581403891754813,0.6125530498969481,-0.9546563840042486,-1.0114204776075368,-0.4640018165174361,-0.6779904542213027,-1.1328872128189769,-0.25553372373386934,-0.01049322326149626,-1.0388011424180428,-0.3813083118461048,-0.6645466615014026,-0.3539307841170398,-0.46129209482066397,1.246428683863971,0.09815719098329996,-0.17206874268391295,0.6125530498969479,0.612553049896948,-0.17206874268391342,0.6125530498969481,0.6125530498969483
Colby College,Yes,2848,1319,456,58,84,1720,35,18930,5590,500,1000,83.0,94,10.2,41,15954,91,0.5235647002963338,0.11013154089468224,0.01934473026449786,1.5445180051972478,-0.0769385714438744,-1.2925434929444524,1.8226968660091545,-0.22914901677242944,-0.3813083118461038,0.6312170198691968,1.0657563528339236,-0.989119355802782,1.3638859589907049,1.416651883897182,0.4631320224719101,High,2,1,1.8150779933081982,0.6125530498969481,0.5235647002963335,0.11013154089468231,0.019344730264497186,1.5445180051972474,-0.07693857144387395,-1.2925434929444524,1.8226968660091538,-0.22914901677242913,-0.3813083118461048,0.6312170198691964,1.0657563528339236,-0.9891193558027824,1.3638859589907044,1.416651883897201,-1.7106282894589866,0.6125530498969479,0.612553049896948,-1.7106282894589875,0.6125530498969481,0.6125530498969483
Colgate University,Yes,4856,2492,727,46,75,2649,25,19510,5565,500,750,95.0,98,10.5,45,15494,93,0.9946543514981108,0.7379954831666818,0.5022680669819013,1.1150339710778354,0.35342575276860344,-1.4611143570862821,1.9182206332336635,-0.22914901677242944,-0.960715953306189,1.6226316210808194,1.4683762334705521,-0.9033411845194759,1.590170069482996,1.3620015678592614,0.5131795716639209,High,2,1,1.8150779933081982,0.6125530498969481,0.9946543514981104,0.737995483166682,0.5022680669819007,1.115033971077835,0.3534257527686039,-1.4611143570862821,1.9182206332336629,-0.22914901677242913,-0.96071595330619,1.622631621080819,1.4683762334705521,-0.9033411845194763,1.5901700694829957,1.3620015678592805,-1.5184024761325106,0.6125530498969479,0.612553049896948,-1.5184024761325114,0.6125530498969481,0.6125530498969483
College Misericordia,Yes,1432,888,317,29,58,1121,493,10860,5760,550,900,56.0,62,12.9,23,8604,96,-0.11124279675248883,-0.2945955145634425,-0.38193503238814336,0.32152095127645364,-0.5456849610279448,0.25015892770498294,0.22963662369803453,0.12378880488361321,-0.5949489827396871,-1.1099187310292482,-1.2491515938109201,-0.24905677256531966,0.16480224108923644,0.05741028312418681,0.6201117318435754,Medium,1,1,0.3581403891754813,0.6125530498969481,-0.11124279675248917,-0.29459551456344246,-0.3819350323881441,0.32152095127645325,-0.5456849610279444,0.2501589277049829,0.2296366236980338,0.12378880488361355,-0.5949489827396881,-1.1099187310292487,-1.2491515938109201,-0.24905677256532008,0.16480224108923605,0.05741028312420588,-1.0066608611016545,0.6125530498969479,0.612553049896948,-1.0066608611016552,0.6125530498969481,0.6125530498969483
College of Charleston,No,4772,3140,1265,22,55,6851,1200,6120,3460,666,2316,73.0,78,17.2,18,4776,51,0.9795390855001427,0.9592739400470792,1.032183205275764,-0.1160987382636973,1.168351833722007,0.8573650296311414,-1.125247315262475,0.8455599983947487,1.3825267806894534,-0.09256994792772753,-0.2828555413330692,0.8113968105662229,-0.2501326687269887,-1.73883067222228,0.6580050293378038,Low,0,0,-1.0987972149572356,-1.6325116659989423,0.9795390855001423,0.9592739400470793,1.0321832052757636,-0.1160987382636977,1.1683518337220073,0.8573650296311413,-1.1252473152624756,0.8455599983947492,1.3825267806894523,-0.0925699479277279,-0.28285554133306934,0.8113968105662225,-0.2501326687269891,-1.7388306722222608,-0.7875431267407113,-1.6325116659989425,-1.6325116659989423,-0.7875431267407119,-1.6325116659989423,-1.6325116659989423
College of Mount St. Joseph,Yes,798,620,238,14,41,1165,1232,9800,4430,400,1150,46.0,46,11.1,35,6889,100,-0.676737235054135,-0.6718042239716324,-0.714399896123995,-0.7737777547234982,-0.5017103264114013,0.8760536019715786,-0.032986509722997624,-1.0388011424180428,-0.0953232079457115,-1.5833689090580605,-1.8851328086857293,-0.7346353504225267,1.0017342937327451,-0.5545916882987733,0.7769423558897243,Medium,1,1,0.3581403891754813,0.6125530498969481,-0.6767372350541353,-0.6718042239716323,-0.7143998961239958,-0.7737777547234986,-0.5017103264114009,0.8760536019715784,-0.03298650972299834,-1.0388011424180428,-0.0953232079457125,-1.583368909058061,-1.8851328086857293,-0.7346353504225271,1.0017342937327447,-0.5545916882987542,0.05295456752634252,0.6125530498969479,0.612553049896948,0.052954567526342096,0.6125530498969481,0.6125530498969483
College of Mount St. Vincent,Yes,946,648,177,23,46,707,432,11790,5770,500,1000,75.0,77,11.9,35,10015,83,-0.5097119162209172,-0.6249203651130069,-1.0734003496129112,-0.04753313995778422,-1.1019318728315144,0.16395618782238103,0.4465058356726056,-0.22914901677242944,-0.3813083118461038,0.0447497870211825,-0.3539307841170397,-0.5152188828746125,1.0017342937327451,0.43501821387488315,0.6849894291754757,Medium,1,1,0.3581403891754813,0.6125530498969481,-0.5097119162209175,-0.6249203651130067,-1.073400349612912,-0.04753313995778462,-1.101931872831514,0.16395618782238094,0.4465058356726049,-0.22914901677242913,-0.3813083118461048,0.04474978702118213,-0.3539307841170398,-0.5152188828746129,1.0017342937327447,0.43501821387490225,-0.6180140863840429,0.6125530498969479,0.612553049896948,-0.6180140863840434,0.6125530498969481,0.6125530498969483
College of Notre Dame,Yes,344,264,97,11,42,500,331,12600,5520,630,2250,77.0,80,10.4,7,9773,43,-1.5335809472336026,-1.606264844879893,-1.8532767292325645,-1.095737735489672,-1.5583586581516218,-0.006825730482078455,0.6264082064916575,0.6341541487893395,1.3199729923470302,0.18578692338884797,-0.13620911968157937,-0.9318252596102692,-1.4463049754933548,0.3762761997185087,0.7674418604651163,Medium,1,1,0.3581403891754813,0.6125530498969481,-1.533580947233603,-1.606264844879893,-1.8532767292325654,-1.0957377354896725,-1.5583586581516213,-0.006825730482078528,0.6264082064916568,0.63415414878934,1.3199729923470291,0.1857869233888476,-0.13620911968157948,-0.9318252596102696,-1.4463049754933552,0.37627619971852777,-0.023521867220777475,0.6125530498969479,0.612553049896948,-0.023521867220777915,0.6125530498969481,0.6125530498969483
College of Notre Dame of Maryland,Yes,457,356,177,35,61,667,1983,11180,5620,600,700,64.0,64,11.5,32,7477,75,-1.2385646895423834,-1.2728733377024608,-1.0734003496129112,0.635335268105144,-1.1762790603746711,1.2215021531149255,0.3055883992640874,0.4497726389260374,-1.0978374622751548,-0.6645466615014023,-1.1475366140165175,-0.6241683558478293,0.808539510579746,-0.32047562359295245,0.7789934354485777,Medium,1,1,0.3581403891754813,0.6125530498969481,-1.2385646895423839,-1.2728733377024608,-1.073400349612912,0.6353352681051435,-1.1762790603746707,1.2215021531149255,0.30558839926408665,0.4497726389260378,-1.0978374622751559,-0.6645466615014026,-1.1475366140165175,-0.6241683558478297,0.8085395105797456,-0.32047562359293336,0.06969428509035981,0.6125530498969479,0.612553049896948,0.0696942850903594,0.6125530498969481,0.6125530498969483
College of Saint Benedict,Yes,938,864,511,29,62,1715,103,12247,4221,500,600,70.0,88,13.1,26,8847,72,-0.5180006026735556,-0.3230356697481684,0.14047858151397372,0.32152095127645364,-0.07998010676048815,-0.7091175403545654,0.5489693392804784,-0.22914901677242944,-1.4016694654541817,-0.2915826792352699,0.5120879513281108,-0.19682982022428813,0.3918121831278882,0.129014174132356,0.9211087420042644,Medium,1,1,0.3581403891754813,0.6125530498969481,-0.518000602673556,-0.32303566974816833,0.14047858151397308,0.32152095127645325,-0.0799801067604877,-0.7091175403545655,0.5489693392804778,-0.22914901677242913,-1.4016694654541828,-0.2915826792352703,0.5120879513281107,-0.19682982022428855,0.3918121831278878,0.12901417413237506,1.4470472786891875,0.6125530498969479,0.612553049896948,1.4470472786891873,0.6125530498969481,0.6125530498969483
College of Saint Catherine,Yes,511,411,186,23,51,1692,562,12224,4440,450,1000,63.0,87,11.5,32,7315,77,-1.1241878017520646,-1.1150444056244992,-1.0121484588041525,-0.04753313995778422,-0.09411173887878009,0.33664196459395257,0.5438731345802498,-0.6143252338289236,-0.3813083118461038,-0.7234609819608288,0.4255260215207906,-0.6241683558478293,0.808539510579746,-0.38207177753639543,0.8043052837573386,Medium,1,1,0.3581403891754813,0.6125530498969481,-1.124187801752065,-1.1150444056244992,-1.0121484588041534,-0.04753313995778462,-0.09411173887877963,0.3366419645939525,0.5438731345802491,-0.6143252338289233,-0.3813083118461048,-0.7234609819608291,0.4255260215207905,-0.6241683558478297,0.8085395105797456,-0.38207177753637633,0.2831229887644381,0.6125530498969479,0.612553049896948,0.2831229887644377,0.6125530498969481,0.6125530498969483
College of Saint Elizabeth,Yes,444,359,122,34,53,493,968,10900,5250,380,1000,68.0,70,11.4,23,9447,78,-1.2682673887563412,-1.2636120110716815,-1.5477414460189312,0.5861080901616065,-1.5776729446332076,0.7063827813635485,0.2392103164884853,-1.2216590817026114,-0.3813083118461038,-0.4196154901574144,-0.8106418143240208,-0.6516401064957508,0.16480224108923644,0.2935012524658389,0.8085585585585585,Medium,1,1,0.3581403891754813,0.6125530498969481,-1.2682673887563416,-1.2636120110716815,-1.547741446018932,0.586108090161606,-1.5776729446332072,0.7063827813635484,0.23921031648848456,-1.2216590817026114,-0.3813083118461048,-0.4196154901574148,-0.8106418143240209,-0.6516401064957512,0.16480224108923605,0.293501252465858,0.3202537236669192,0.6125530498969479,0.612553049896948,0.3202537236669188,0.6125530498969481,0.6125530498969483
College of Saint Rose,Yes,983,664,249,23,57,1698,894,9990,5666,800,1500,66.0,71,14.3,28,6084,64,-0.47233026869438244,-0.5990919212910347,-0.6610245447839425,-0.04753313995778422,-0.09040274896945634,0.6512056172172674,0.015414587447292122,1.553695186961413,0.4565936404384389,-0.5439362728703399,-0.7496836000340958,0.11004466967325688,0.5357515534995189,-0.9302434456588475,0.6754832146490336,Medium,1,1,0.3581403891754813,0.6125530498969481,-0.47233026869438277,-0.5990919212910346,-0.6610245447839432,-0.04753313995778462,-0.09040274896945588,0.6512056172172673,0.015414587447291404,1.5536951869614135,0.4565936404384379,-0.5439362728703402,-0.749683600034096,0.11004466967325646,0.5357515534995184,-0.9302434456588284,-0.6790637949463463,0.6125530498969479,0.612553049896948,-0.6790637949463468,0.6125530498969481,0.6125530498969483
College of Santa Fe,Yes,546,447,189,16,42,873,683,11138,4138,600,1200,40.0,74,14.0,7,8820,80,-1.0567730945179934,-1.023507940835724,-0.9924854047172674,-0.5868962977653778,-0.8404662334188497,0.46722825313591276,0.29570185216096534,0.4497726389260374,-0.007646689375954711,-1.8231328600691903,-0.558311349746167,0.03433157324728856,-1.4463049754933548,0.12120869147347342,0.8186813186813187,Medium,1,1,0.3581403891754813,0.6125530498969481,-1.0567730945179938,-1.023507940835724,-0.9924854047172682,-0.5868962977653782,-0.8404662334188493,0.4672282531359127,0.2957018521609646,0.4497726389260378,-0.007646689375955717,-1.8231328600691907,-0.5583113497461671,0.034331573247288145,-1.4463049754933552,0.12120869147349249,0.4101263390731718,0.6125530498969479,0.612553049896948,0.4101263390731715,0.6125530498969481,0.6125530498969483
